Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante
2020-10-17,55,Sáb,UD Logroñés,Leganés,0,1,0.9,1.7
2020-10-17,56,Sáb,Castellón,Lugo,0,1,0.5,0.7
2020-10-18,57,Dom,Rayo Vallecano,Espanyol,1,0,0.5,0.1
2020-10-18,58,Dom,CD Mirandés,Mallorca,0,0,0.4,0.6
2020-10-18,59,Dom,Zaragoza,Málaga,1,2,2.2,1.3
2020-10-18,60,Dom,Girona,Oviedo,1,0,1.3,1.0
2020-10-18,61,Dom,Sporting Gijón,Tenerife,1,1,0.6,0.8
2020-10-21,62,Mié,Espanyol,CD Mirandés,2,0,1.1,0.2
2020-10-21,63,Mié,Las Palmas,Castellón,2,1,0.4,0.4
2020-10-21,64,Mié,Lugo,Girona,3,0,1.1,0.3
2020-10-21,65,Mié,Ponferradina,Tenerife,1,0,1.5,1.6
2020-10-21,66,Mié,Almería,Cartagena,1,1,1.8,1.6
2020-10-21,67,Mié,Fuenlabrada,UD Logroñés,0,0,0.6,0.6
2020-10-22,68,Jue,Leganés,Zaragoza,1,0,1.0,0.5
2020-10-22,69,Jue,Oviedo,Rayo Vallecano,0,0,0.1,0.3
2020-10-22,70,Jue,Mallorca,Albacete,0,0,2.5,0.3
2020-10-22,71,Jue,Málaga,Sporting Gijón,1,0,0.6,0.8
2020-10-24,72,Sáb,UD Logroñés,Lugo,2,3,2.2,1.7
2020-10-24,73,Sáb,Cartagena,Las Palmas,3,0,1.4,0.6
2020-10-24,74,Sáb,Castellón,Girona,0,1,0.3,1.0
2020-10-24,75,Sáb,Almería,Fuenlabrada,3,0,2.2,0.3
2020-10-25,76,Dom,Sporting Gijón,Ponferradina,2,1,1.8,1.2
2020-10-25,77,Dom,Tenerife,Espanyol,0,0,0.4,1.2
2020-10-25,78,Dom,Leganés,Oviedo,2,1,1.9,0.6
2020-10-25,79,Dom,Málaga,CD Mirandés,1,1,0.3,0.9
2020-10-25,80,Dom,Albacete,Rayo Vallecano,2,1,0.7,0.6
2020-10-25,81,Dom,Zaragoza,Sabadell,0,0,0.3,1.1
2020-10-26,82,Lun,Alcorcón,Mallorca,0,2,0.6,1.7
2020-10-27,83,Mar,Girona,Cartagena,2,1,1.9,1.0
2020-10-28,84,Mié,Castellón,Almería,1,2,1.4,1.2
2020-10-28,85,Mié,Albacete,Las Palmas,1,1,0.7,1.3
2020-10-28,86,Mié,Espanyol,Ponferradina,2,0,1.1,0.9
2020-10-28,87,Mié,Oviedo,UD Logroñés,2,3,1.0,2.2
2020-10-29,88,Jue,Alcorcón,Sporting Gijón,1,2,0.9,2.6
2020-10-29,89,Jue,Tenerife,Lugo,1,1,1.1,0.3
2020-10-29,90,Jue,CD Mirandés,Zaragoza,1,0,0.6,1.2
2020-10-29,91,Jue,Mallorca,Málaga,3,1,0.9,0.2
2020-10-29,92,Jue,Rayo Vallecano,Fuenlabrada,2,0,1.2,1.3
2020-10-29,93,Jue,Sabadell,Leganés,1,0,0.6,1.9
2020-10-31,94,Sáb,Cartagena,Albacete,3,1,1.2,0.8
2020-10-31,95,Sáb,Las Palmas,Oviedo,1,2,0.9,2.5
2020-11-01,96,Dom,Leganés,CD Mirandés,1,0,0.4,0.3
2020-11-01,97,Dom,Zaragoza,Mallorca,0,0,0.1,0.5
2020-11-01,98,Dom,Fuenlabrada,Tenerife,1,1,0.8,1.2
2020-11-01,99,Dom,Ponferradina,Sabadell,0,3,1.9,2.9
2020-11-01,100,Dom,Lugo,Rayo Vallecano,1,0,1.3,0.7
2020-11-01,101,Dom,Almería,Girona,0,0,2.2,0.2
2020-11-02,102,Lun,UD Logroñés,Alcorcón,1,0,0.3,0.3
2020-11-02,103,Lun,Sporting Gijón,Castellón,1,0,1.6,0.9
2020-11-02,104,Lun,Málaga,Espanyol,0,3,0.6,1.7
2020-11-04,105,Mié,Zaragoza,Girona,2,2,1.6,1.2
2020-11-05,106,Jue,Sabadell,Almería,1,2,1.6,1.6
2020-11-05,107,Jue,Alcorcón,Ponferradina,0,1,0.6,0.3
2020-11-06,108,Vie,Albacete,Leganés,0,0,0.3,0.8
2020-11-07,109,Sáb,Cartagena,UD Logroñés,0,1,0.4,0.6
2020-11-07,110,Sáb,CD Mirandés,Sporting Gijón,1,0,0.6,0.1
2020-11-07,111,Sáb,Espanyol,Lugo,2,1,1.8,0.9
2020-11-08,112,Dom,Sabadell,Málaga,1,2,0.8,1.3
2020-11-08,113,Dom,Alcorcón,Fuenlabrada,0,3,1.0,2.9
2020-11-08,114,Dom,Rayo Vallecano,Almería,0,1,0.6,1.0
2020-11-08,115,Dom,Oviedo,Castellón,4,0,2.4,0.9
2020-11-08,116,Dom,Mallorca,Ponferradina,3,0,2.4,0.9
2020-11-08,117,Dom,Tenerife,Zaragoza,1,0,0.9,0.4
2020-11-09,118,Lun,Girona,Las Palmas,1,1,0.7,0.8
2020-11-13,119,Vie,Zaragoza,Oviedo,1,2,0.5,1.2
2020-11-14,120,Sáb,Fuenlabrada,Espanyol,1,1,1.5,1.5
2020-11-14,121,Sáb,Almería,CD Mirandés,2,1,1.5,1.5
2020-11-14,122,Sáb,Lugo,Albacete,1,0,1.6,1.1
2020-11-14,123,Sáb,Girona,Mallorca,0,1,1.0,1.1
2020-11-15,124,Dom,Leganés,Alcorcón,1,0,0.9,0.3
2020-11-15,125,Dom,Ponferradina,Málaga,1,1,1.3,0.5
2020-11-15,126,Dom,UD Logroñés,Sabadell,1,0,0.6,0.3
2020-11-15,127,Dom,Castellón,Cartagena,2,1,0.2,0.7
2020-11-15,128,Dom,Las Palmas,Tenerife,1,0,0.2,0.7
2020-11-16,129,Lun,Sporting Gijón,Rayo Vallecano,1,1,0.5,1.9
2020-11-20,130,Vie,Alcorcón,Lugo,1,0,1.9,0.3
2020-11-20,131,Vie,Espanyol,Girona,1,2,1.2,1.2
2020-11-21,132,Sáb,Málaga,Leganés,1,2,1.1,1.1
2020-11-21,133,Sáb,CD Mirandés,Cartagena,4,1,1.4,1.8
2020-11-21,134,Sáb,Rayo Vallecano,Castellón,2,1,1.4,1.7
2020-11-21,135,Sáb,Oviedo,Fuenlabrada,1,1,0.5,1.6
2020-11-22,136,Dom,Sabadell,Las Palmas,3,1,1.3,0.9
2020-11-22,137,Dom,Mallorca,Sporting Gijón,0,0,0.9,0.8
2020-11-22,138,Dom,Tenerife,UD Logroñés,0,1,0.7,0.5
2020-11-22,139,Dom,Ponferradina,Zaragoza,2,1,1.0,0.2
2020-11-23,140,Lun,Albacete,Almería,1,2,1.9,1.6
2020-11-24,141,Mar,Girona,Málaga,0,1,0.3,0.2
2020-11-24,142,Mar,Castellón,Alcorcón,0,2,1.2,1.8
2020-11-24,143,Mar,Lugo,Oviedo,0,0,0.4,0.4
2020-11-25,144,Mié,Las Palmas,CD Mirandés,0,2,0.5,0.6
2020-11-25,145,Mié,Sporting Gijón,Sabadell,3,1,0.6,0.6
2020-11-25,146,Mié,Zaragoza,Rayo Vallecano,1,2,0.4,1.2
2020-11-25,147,Mié,Fuenlabrada,Ponferradina,1,1,1.9,0.1
2020-11-25,148,Mié,Cartagena,Mallorca,1,2,0.7,2.4
2020-11-26,149,Jue,Leganés,Espanyol,2,0,1.0,0.4
2020-11-26,150,Jue,UD Logroñés,Albacete,2,0,1.5,1.1
2020-11-26,151,Jue,Almería,Tenerife,2,0,1.9,0.8
2020-11-27,152,Vie,Alcorcón,Girona,1,0,2.0,0.6
2020-11-27,153,Vie,Málaga,Lugo,2,2,0.9,1.0
2020-11-28,154,Sáb,Sabadell,Fuenlabrada,1,2,1.4,1.5
2020-11-28,155,Sáb,Rayo Vallecano,Cartagena,0,0,1.6,0.4
2020-11-28,156,Sáb,CD Mirandés,Castellón,1,1,0.7,0.5
2020-11-29,157,Dom,Albacete,Tenerife,0,2,0.6,1.2
2020-11-29,158,Dom,Espanyol,Zaragoza,2,0,1.8,0.5
2020-11-29,159,Dom,Ponferradina,Leganés,3,2,1.7,1.5
2020-11-29,160,Dom,Mallorca,UD Logroñés,4,0,3.2,0.3
2020-11-29,161,Dom,Las Palmas,Sporting Gijón,3,2,1.5,1.4
2020-11-30,162,Lun,Oviedo,Almería,1,2,1.2,1.5
2020-12-01,163,Mar,Fuenlabrada,Málaga,0,2,0.6,1.5
2020-12-01,164,Mar,Girona,CD Mirandés,1,0,0.4,1.9
2020-12-02,165,Mié,Cartagena,Espanyol,1,3,0.9,3.7
2020-12-02,166,Mié,UD Logroñés,Ponferradina,1,2,0.9,0.4
2020-12-02,167,Mié,Leganés,Rayo Vallecano,1,0,1.1,0.9
2020-12-02,168,Mié,Castellón,Zaragoza,1,0,0.4,0.4
2020-12-02,169,Mié,Lugo,Las Palmas,1,1,1.2,0.4
2020-12-03,170,Jue,Tenerife,Sabadell,1,2,1.0,0.9
2020-12-03,171,Jue,Oviedo,Alcorcón,1,1,1.4,1.3
2020-12-03,172,Jue,Almería,Mallorca,0,1,0.5,0.6
2020-12-03,173,Jue,Sporting Gijón,Albacete,0,0,1.3,0.3
2020-12-05,174,Sáb,Rayo Vallecano,UD Logroñés,2,1,1.6,1.3
2020-12-05,175,Sáb,Ponferradina,Las Palmas,0,0,0.7,0.4
2020-12-05,176,Sáb,CD Mirandés,Lugo,0,0,0.7,0.4
2020-12-05,177,Sáb,Málaga,Cartagena,1,2,1.0,0.4
2020-12-06,178,Dom,Alcorcón,Almería,0,1,2.0,1.1
2020-12-06,179,Dom,Espanyol,Sporting Gijón,2,0,1.8,0.1
2020-12-06,180,Dom,Albacete,Girona,0,2,0.7,2.1
2020-12-06,181,Dom,Sabadell,Oviedo,0,1,0.7,0.8
2020-12-06,182,Dom,Zaragoza,Fuenlabrada,1,0,1.8,0.4
2020-12-07,183,Lun,Tenerife,Leganés,0,0,0.5,1.6
2020-12-07,184,Lun,Mallorca,Castellón,3,1,4.2,1.1
2020-12-09,185,Mié,Almería,Zaragoza,1,0,0.9,0.5
2020-12-09,186,Mié,Sabadell,Alcorcón,1,1,0.7,1.4
2020-12-10,187,Jue,Girona,UD Logroñés,2,0,2.2,0.9
2020-12-11,188,Vie,Lugo,Ponferradina,1,0,1.0,0.2
2020-12-11,189,Vie,Oviedo,Tenerife,4,2,2.2,1.0
2020-12-12,190,Sáb,Leganés,Mallorca,0,1,0.5,0.8
2020-12-12,191,Sáb,Castellón,Albacete,3,0,1.8,0.3
2020-12-12,192,Sáb,Fuenlabrada,CD Mirandés,0,1,1.1,1.4
2020-12-13,193,Dom,UD Logroñés,Espanyol,0,3,0.6,1.6
2020-12-13,194,Dom,Almería,Málaga,3,1,1.0,1.3
2020-12-13,195,Dom,Las Palmas,Alcorcón,0,0,0.9,1.5
2020-12-13,196,Dom,Cartagena,Sabadell,1,2,1.6,1.7
2020-12-13,197,Dom,Sporting Gijón,Zaragoza,1,0,1.3,0.2
2020-12-14,198,Lun,Girona,Rayo Vallecano,0,0,0.6,2.3
2020-12-18,199,Vie,Ponferradina,Oviedo,1,0,2.5,0.5
2020-12-19,200,Sáb,Sabadell,Castellón,1,1,0.7,0.9
2020-12-19,201,Sáb,Mallorca,Fuenlabrada,2,3,1.1,1.4
2020-12-19,202,Sáb,Zaragoza,Lugo,1,0,1.2,0.9
2020-12-20,203,Dom,Alcorcón,Cartagena,2,1,0.5,0.9
2020-12-20,204,Dom,Espanyol,Almería,2,1,1.4,1.9
2020-12-20,205,Dom,Rayo Vallecano,Las Palmas,2,0,1.2,0.5
2020-12-20,206,Dom,Málaga,UD Logroñés,0,0,0.4,0.3
2020-12-21,207,Lun,CD Mirandés,Albacete,0,2,1.1,0.9
2020-12-21,208,Lun,Tenerife,Girona,2,0,1.8,1.0
2020-12-21,209,Lun,Sporting Gijón,Leganés,1,1,1.1,1.8
2021-01-02,210,Sáb,Fuenlabrada,Leganés,0,0,0.9,0.9
2021-01-02,211,Sáb,Rayo Vallecano,Alcorcón,2,1,2.0,2.0
2021-01-02,212,Sáb,UD Logroñés,CD Mirandés,2,1,1.5,2.0
2021-01-02,213,Sáb,Cartagena,Zaragoza,1,1,0.8,1.3
2021-01-03,214,Dom,Castellón,Tenerife,0,1,1.7,1.0
2021-01-03,215,Dom,Las Palmas,Espanyol,1,0,0.3,0.6
2021-01-03,216,Dom,Albacete,Málaga,1,1,1.4,1.0
2021-01-03,217,Dom,Almería,Ponferradina,3,1,2.2,0.4
2021-01-03,218,Dom,Oviedo,Mallorca,2,2,1.8,0.5
2021-01-04,219,Lun,Girona,Sabadell,0,0,1.1,0.8
2021-01-04,220,Lun,Lugo,Sporting Gijón,0,0,0.6,0.8
2021-01-08,221,Vie,Zaragoza,UD Logroñés,2,0,1.8,0.4
2021-01-09,222,Sáb,Málaga,Oviedo,1,1,0.3,1.5
2021-01-10,223,Dom,Mallorca,Las Palmas,0,1,0.6,0.4
2021-01-10,224,Dom,Tenerife,Cartagena,3,0,1.2,0.2
2021-01-10,225,Dom,Espanyol,Castellón,2,0,1.9,0.2
2021-01-11,226,Lun,Ponferradina,Girona,1,1,1.3,1.4
2021-01-11,227,Lun,Sporting Gijón,Fuenlabrada,2,1,1.3,2.2
2021-01-11,228,Lun,Sabadell,Lugo,1,1,0.9,2.4
2021-01-19,229,Mar,CD Mirandés,Rayo Vallecano,0,2,0.9,2.1
2021-01-22,230,Vie,Fuenlabrada,Alcorcón,0,0,0.4,0.6
2021-01-22,231,Vie,Albacete,Zaragoza,1,0,1.4,1.9
2021-01-23,232,Sáb,Rayo Vallecano,Mallorca,1,3,1.4,2.0
2021-01-23,233,Sáb,Girona,Espanyol,1,0,0.9,2.6
2021-01-23,234,Sáb,Lugo,Tenerife,2,0,0.2,0.3
2021-01-23,235,Sáb,Málaga,Ponferradina,0,2,1.3,0.6
2021-01-24,236,Dom,Almería,Sabadell,2,2,1.9,0.7
2021-01-24,237,Dom,UD Logroñés,Oviedo,0,0,0.6,1.2
2021-01-24,238,Dom,Castellón,Sporting Gijón,2,0,0.3,1.9
2021-01-24,239,Dom,Las Palmas,Leganés,2,1,1.3,0.7
2021-01-25,240,Lun,Cartagena,CD Mirandés,0,2,0.6,1.6
2021-01-26,241,Mar,Alcorcón,Albacete,1,2,1.7,2.6
2021-01-29,242,Vie,Zaragoza,Ponferradina,1,0,1.4,0.5
2021-01-30,243,Sáb,Oviedo,Albacete,0,1,1.6,0.5
2021-01-30,244,Sáb,Alcorcón,Málaga,0,1,0.2,0.6
2021-01-30,245,Sáb,Mallorca,Girona,1,0,1.1,0.5
2021-01-30,246,Sáb,Almería,Castellón,3,1,1.5,0.2
2021-01-31,247,Dom,Sporting Gijón,Cartagena,0,0,0.4,0.4
2021-01-31,248,Dom,Espanyol,Rayo Vallecano,2,3,0.7,1.3
2021-01-31,249,Dom,CD Mirandés,Las Palmas,2,0,1.5,0.5
2021-01-31,250,Dom,Tenerife,Fuenlabrada,1,1,1.1,0.4
2021-02-01,251,Lun,Leganés,Lugo,3,2,1.4,1.7
2021-02-01,252,Lun,Sabadell,UD Logroñés,0,0,1.3,0.4
2021-02-05,253,Vie,Albacete,Mallorca,0,1,1.1,1.6
2021-02-06,254,Sáb,Cartagena,Oviedo,2,0,1.9,0.3
2021-02-06,255,Sáb,UD Logroñés,Sporting Gijón,0,4,1.0,1.9
2021-02-06,256,Sáb,Fuenlabrada,Almería,1,1,2.2,0.3
2021-02-07,257,Dom,Girona,Leganés,0,2,0.5,1.1
2021-02-07,258,Dom,Málaga,Zaragoza,1,2,1.6,1.4
2021-02-07,259,Dom,Castellón,CD Mirandés,0,1,0.9,1.7
2021-02-07,260,Dom,Rayo Vallecano,Tenerife,0,1,0.4,0.8
2021-02-07,261,Dom,Las Palmas,Sabadell,0,1,0.3,0.9
2021-02-08,262,Lun,Ponferradina,Alcorcón,2,0,1.3,0.5
2021-02-08,263,Lun,Lugo,Espanyol,1,1,0.4,1.3
2021-02-12,264,Vie,Sabadell,Zaragoza,1,1,1.0,1.8
2021-02-13,265,Sáb,Cartagena,Rayo Vallecano,2,2,1.8,2.3
2021-02-13,266,Sáb,CD Mirandés,Girona,3,3,1.6,2.8
2021-02-13,267,Sáb,Tenerife,Ponferradina,1,0,1.5,0.5
2021-02-14,268,Dom,Mallorca,Espanyol,1,2,1.2,1.3
2021-02-14,269,Dom,Almería,Las Palmas,3,1,3.3,0.7
2021-02-14,270,Dom,Alcorcón,UD Logroñés,1,0,1.7,1.3
2021-02-14,271,Dom,Leganés,Albacete,3,1,1.5,0.3
2021-02-14,272,Dom,Sporting Gijón,Málaga,1,0,0.9,0.4
2021-02-15,273,Lun,Castellón,Fuenlabrada,1,2,1.3,2.5
2021-02-15,274,Lun,Oviedo,Lugo,3,1,1.0,0.2
2021-02-17,275,Mié,Leganés,Almería,2,1,1.3,0.7
2021-02-19,276,Vie,Ponferradina,CD Mirandés,1,0,0.5,0.1
2021-02-20,277,Sáb,Espanyol,Sabadell,1,0,1.4,0.6
2021-02-20,278,Sáb,Albacete,Sporting Gijón,0,1,0.8,1.7
2021-02-20,279,Sáb,Las Palmas,Cartagena,2,0,1.4,0.8
2021-02-21,280,Dom,Leganés,Tenerife,1,0,0.5,0.2
2021-02-21,281,Dom,Mallorca,Almería,2,0,1.5,1.0
2021-02-21,282,Dom,Girona,Castellón,2,1,0.8,1.2
2021-02-21,283,Dom,Lugo,UD Logroñés,1,1,1.1,1.0
2021-02-21,284,Dom,Málaga,Rayo Vallecano,2,0,1.7,0.6
2021-02-22,285,Lun,Fuenlabrada,Oviedo,2,2,0.8,1.4
2021-02-22,286,Lun,Zaragoza,Alcorcón,0,1,0.8,0.6
2021-02-26,287,Vie,Sabadell,Albacete,0,0,1.6,0.7
2021-02-26,288,Vie,Cartagena,Leganés,1,0,1.8,0.9
2021-02-27,289,Sáb,Rayo Vallecano,Ponferradina,1,1,0.7,1.4
2021-02-27,290,Sáb,Almería,Lugo,4,1,3.3,1.5
2021-02-27,291,Sáb,Castellón,Las Palmas,4,0,2.2,1.2
2021-02-27,292,Sáb,UD Logroñés,Mallorca,0,1,0.5,1.4
2021-02-28,293,Dom,Fuenlabrada,Girona,1,1,1.7,0.9
2021-02-28,294,Dom,Sporting Gijón,Espanyol,1,1,0.1,0.8
2021-02-28,295,Dom,Tenerife,Alcorcón,3,1,2.0,0.7
2021-02-28,296,Dom,Oviedo,Zaragoza,1,0,1.6,0.5
2021-03-01,297,Lun,CD Mirandés,Málaga,1,0,0.5,1.3
2021-03-05,298,Vie,Espanyol,Oviedo,1,1,0.8,0.5
2021-03-06,299,Sáb,Zaragoza,Tenerife,1,0,0.9,0.7
2021-03-06,300,Sáb,Las Palmas,Rayo Vallecano,1,1,1.6,1.9
2021-03-06,301,Sáb,Leganés,Castellón,0,0,0.4,0.2
2021-03-06,302,Sáb,Albacete,UD Logroñés,1,1,0.8,1.7
2021-03-07,303,Dom,Málaga,Sabadell,2,0,2.3,0.4
2021-03-07,304,Dom,Ponferradina,Sporting Gijón,2,2,1.0,1.3
2021-03-07,305,Dom,Mallorca,Cartagena,2,1,1.8,0.8
2021-03-07,306,Dom,Girona,Almería,0,1,0.6,1.4
2021-03-08,307,Lun,Alcorcón,CD Mirandés,4,0,1.4,0.4
2021-03-08,308,Lun,Lugo,Fuenlabrada,0,0,0.9,0.6
2021-03-12,309,Vie,Cartagena,Ponferradina,1,1,0.7,1.1
2021-03-12,310,Vie,Rayo Vallecano,Zaragoza,3,2,1.6,0.8
2021-03-13,311,Sáb,Fuenlabrada,Las Palmas,1,2,1.8,0.7
2021-03-13,312,Sáb,Girona,Lugo,1,1,2.2,1.5
2021-03-13,313,Sáb,Castellón,Sabadell,2,1,0.5,1.6
2021-03-13,314,Sáb,CD Mirandés,Espanyol,2,2,1.4,1.8
2021-03-14,315,Dom,UD Logroñés,Málaga,0,1,0.2,1.8
2021-03-14,316,Dom,Sporting Gijón,Mallorca,2,0,1.8,0.6
2021-03-14,317,Dom,Tenerife,Albacete,2,0,0.8,0.5
2021-03-14,318,Dom,Oviedo,Leganés,1,3,1.6,1.1
2021-03-15,319,Lun,Almería,Alcorcón,0,0,0.5,0.7
2021-03-19,320,Vie,Las Palmas,Girona,1,2,1.5,1.1
2021-03-20,321,Sáb,Sabadell,Sporting Gijón,1,1,1.1,1.4
2021-03-20,322,Sáb,Mallorca,Oviedo,0,0,0.7,0.4
2021-03-20,323,Sáb,Leganés,Fuenlabrada,0,2,0.7,1.3
2021-03-20,324,Sáb,Espanyol,UD Logroñés,4,0,2.6,0.2
2021-03-21,325,Dom,Ponferradina,Almería,2,1,1.0,0.9
2021-03-21,326,Dom,Málaga,Tenerife,1,1,0.1,1.8
2021-03-21,327,Dom,Lugo,Castellón,0,0,1.6,0.2
2021-03-21,328,Dom,Alcorcón,Rayo Vallecano,0,3,0.2,1.8
2021-03-22,329,Lun,Albacete,Cartagena,2,0,1.0,1.1
2021-03-22,330,Lun,Zaragoza,CD Mirandés,1,0,2.5,0.9
2021-03-26,331,Vie,Sporting Gijón,Alcorcón,0,0,1.0,0.4
2021-03-26,332,Vie,Castellón,Espanyol,1,3,1.1,2.1
2021-03-27,333,Sáb,Oviedo,Ponferradina,1,1,0.5,0.4
2021-03-27,334,Sáb,Almería,Leganés,1,1,4.0,2.1
2021-03-27,335,Sáb,Cartagena,Málaga,1,1,1.0,2.0
2021-03-27,336,Sáb,UD Logroñés,Zaragoza,1,1,1.3,1.0
2021-03-28,337,Dom,Lugo,Sabadell,0,1,0.3,0.9
2021-03-28,338,Dom,Girona,Albacete,2,1,1.2,0.7
2021-03-28,339,Dom,Tenerife,Las Palmas,1,1,0.8,1.0
2021-03-29,340,Lun,Fuenlabrada,Mallorca,4,1,3.2,1.6
2021-03-30,341,Mar,Alcorcón,Oviedo,1,1,0.3,1.6
2021-03-30,342,Mar,Málaga,Almería,0,3,0.8,1.9
2021-03-30,343,Mar,Ponferradina,UD Logroñés,2,2,1.4,1.7
2021-03-30,344,Mar,Rayo Vallecano,Sporting Gijón,0,1,1.7,0.3
2021-03-31,345,Mié,Albacete,Castellón,0,1,2.6,1.7
2021-03-31,346,Mié,Sabadell,Girona,2,2,0.6,1.6
2021-04-01,347,Jue,Espanyol,Fuenlabrada,4,0,2.6,0.3
2021-04-01,348,Jue,Mallorca,Leganés,1,0,0.6,1.2
2021-04-01,349,Jue,Las Palmas,Lugo,6,1,4.9,1.0
2021-04-01,350,Jue,Zaragoza,Cartagena,0,0,0.8,0.2
2021-04-02,351,Vie,Almería,Rayo Vallecano,0,1,0.3,0.7
2021-04-03,352,Sáb,UD Logroñés,Tenerife,1,0,0.3,0.4
2021-04-03,353,Sáb,Girona,Ponferradina,3,1,2.1,1.1
2021-04-03,354,Sáb,Castellón,Oviedo,1,0,0.1,0.9
2021-04-04,355,Dom,Sporting Gijón,CD Mirandés,1,2,1.5,0.9
2021-04-04,356,Dom,Albacete,Espanyol,0,3,0.8,2.4
2021-04-04,357,Dom,Leganés,Sabadell,2,1,0.8,1.1
2021-04-04,358,Dom,Lugo,Málaga,0,1,1.2,0.7
2021-04-04,359,Dom,Las Palmas,Mallorca,1,1,1.3,1.3
2021-04-05,360,Lun,Cartagena,Alcorcón,2,1,2.0,0.8
2021-04-05,361,Lun,Fuenlabrada,Zaragoza,0,1,1.7,1.2
2021-04-09,362,Vie,Tenerife,Sporting Gijón,1,0,0.8,0.5
2021-04-10,363,Sáb,Ponferradina,Fuenlabrada,0,0,0.6,1.0
2021-04-10,364,Sáb,Oviedo,Las Palmas,0,0,0.5,0.2
2021-04-10,365,Sáb,Rayo Vallecano,Girona,2,1,2.6,0.8
