Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante
2023-04-02,369,Dom,Huesca,Alavés,0,1,0.8,0.6
2023-04-02,370,Dom,Lugo,Ponferradina,0,0,0.9,1.1
2023-04-02,371,Dom,FC Andorra,Málaga,1,0,0.8,0.3
2023-04-02,372,Dom,Sporting Gijón,Granada,1,0,1.3,1.5
2023-04-02,373,Dom,CD Mirandés,Ibiza,2,2,2.1,1.0
2023-04-03,374,Lun,Albacete,Las Palmas,1,2,2.3,0.5
2023-04-07,375,Vie,Lugo,Tenerife,0,0,0.9,1.5
2023-04-07,376,Vie,Villarreal B,Málaga,1,2,1.7,1.3
2023-04-08,377,Sáb,Zaragoza,Granada,1,0,1.1,0.5
2023-04-08,378,Sáb,Ibiza,Sporting Gijón,1,3,2.2,1.6
2023-04-08,379,Sáb,Racing Sant,Albacete,4,1,3.0,1.5
2023-04-09,380,Dom,Huesca,Burgos,2,1,2.6,2.2
2023-04-09,381,Dom,Eibar,Levante,1,1,1.1,0.2
2023-04-09,382,Dom,Cartagena,CD Mirandés,1,0,1.0,0.9
2023-04-09,383,Dom,Ponferradina,Leganés,0,1,0.7,1.0
2023-04-09,384,Dom,Las Palmas,Oviedo,0,1,0.9,0.7
2023-04-10,385,Lun,Alavés,FC Andorra,0,0,0.5,1.0
2023-04-14,386,Vie,Albacete,Eibar,3,1,1.4,0.8
2023-04-15,387,Sáb,Granada,Las Palmas,2,1,1.1,0.9
2023-04-15,388,Sáb,Zaragoza,Racing Sant,4,1,2.5,0.9
2023-04-15,389,Sáb,Oviedo,Lugo,2,1,1.2,1.2
2023-04-15,390,Sáb,Burgos,Ponferradina,2,2,1.4,1.4
2023-04-16,391,Dom,FC Andorra,Huesca,1,0,1.9,0.4
2023-04-16,392,Dom,Sporting Gijón,Alavés,0,0,0.1,0.7
2023-04-16,393,Dom,Tenerife,Ibiza,4,0,2.7,0.4
2023-04-16,394,Dom,Málaga,Cartagena,1,0,1.4,0.9
2023-04-16,395,Dom,Leganés,Villarreal B,1,0,1.3,0.7
2023-04-17,396,Lun,Levante,CD Mirandés,1,2,2.3,0.2
2023-04-21,397,Vie,Eibar,Zaragoza,1,1,0.8,1.3
2023-04-22,398,Sáb,Villarreal B,Albacete,1,2,1.0,2.8
2023-04-22,399,Sáb,Ponferradina,FC Andorra,1,4,0.5,1.7
2023-04-22,400,Sáb,Cartagena,Sporting Gijón,2,1,0.6,0.5
2023-04-22,401,Sáb,Las Palmas,Levante,0,0,0.5,1.1
2023-04-22,402,Sáb,Ibiza,Oviedo,1,2,0.8,0.2
2023-04-23,403,Dom,Lugo,Málaga,0,2,0.5,1.1
2023-04-23,404,Dom,CD Mirandés,Burgos,2,1,0.7,0.2
2023-04-23,405,Dom,Racing Sant,Granada,1,0,0.7,0.5
2023-04-23,406,Dom,Alavés,Leganés,2,1,1.5,0.3
2023-04-24,407,Lun,Huesca,Tenerife,1,1,0.8,0.9
2023-04-28,408,Vie,Racing Sant,Ibiza,1,0,0.9,0.2
2023-04-29,409,Sáb,Levante,Alavés,2,0,1.1,0.4
2023-04-29,410,Sáb,Albacete,Cartagena,1,1,0.7,0.6
2023-04-29,411,Sáb,Tenerife,Leganés,1,0,1.3,0.6
2023-04-30,412,Dom,FC Andorra,CD Mirandés,0,1,1.2,1.9
2023-04-30,413,Dom,Oviedo,Ponferradina,3,2,1.4,1.4
2023-04-30,414,Dom,Granada,Eibar,1,1,0.3,1.0
2023-04-30,415,Dom,Zaragoza,Las Palmas,1,1,0.7,1.7
2023-05-01,416,Lun,Sporting Gijón,Lugo,3,1,2.3,0.3
2023-05-01,417,Lun,Málaga,Huesca,0,0,1.3,0.4
2023-05-01,418,Lun,Burgos,Villarreal B,1,0,1.0,0.5
2023-05-05,419,Vie,Alavés,Granada,1,1,1.8,1.0
2023-05-06,420,Sáb,CD Mirandés,Racing Sant,1,1,0.7,1.3
2023-05-06,421,Sáb,Tenerife,Levante,1,0,1.2,1.1
2023-05-06,422,Sáb,Leganés,Huesca,2,1,2.4,0.2
2023-05-07,423,Dom,Villarreal B,Sporting Gijón,2,0,2.3,0.6
2023-05-07,424,Dom,Ponferradina,Málaga,2,0,1.6,0.9
2023-05-07,425,Dom,Ibiza,Albacete,0,5,0.4,3.1
2023-05-07,426,Dom,Lugo,FC Andorra,2,2,1.2,1.6
2023-05-07,427,Dom,Oviedo,Zaragoza,2,1,1.0,0.5
2023-05-07,428,Dom,Cartagena,Burgos,0,0,0.4,0.8
2023-05-08,429,Lun,Eibar,Las Palmas,0,1,1.7,0.3
2023-05-12,430,Vie,Burgos,Leganés,0,3,0.7,1.7
2023-05-13,431,Sáb,Sporting Gijón,Oviedo,1,1,1.6,0.7
2023-05-13,432,Sáb,Granada,Lugo,2,0,2.0,0.3
2023-05-13,433,Sáb,Zaragoza,Cartagena,2,0,1.7,0.5
2023-05-13,434,Sáb,Málaga,CD Mirandés,2,0,1.2,0.3
2023-05-14,435,Dom,Racing Sant,Eibar,1,0,0.3,1.2
2023-05-14,436,Dom,FC Andorra,Tenerife,1,0,1.8,0.5
2023-05-14,437,Dom,Albacete,Alavés,1,1,1.4,1.1
2023-05-14,438,Dom,Huesca,Ponferradina,1,1,1.4,0.2
2023-05-14,439,Dom,Las Palmas,Villarreal B,1,1,0.9,1.3
2023-05-15,440,Lun,Levante,Ibiza,0,0,1.6,0.1
2023-05-20,441,Sáb,Ibiza,Zaragoza,1,0,0.6,0.8
2023-05-20,442,Sáb,CD Mirandés,Granada,1,3,0.8,2.5
2023-05-20,443,Sáb,Alavés,Málaga,2,1,1.7,0.7
2023-05-20,444,Sáb,Lugo,Huesca,1,2,0.8,0.5
2023-05-20,445,Sáb,Eibar,Sporting Gijón,2,2,3.1,1.8
2023-05-20,446,Sáb,Ponferradina,Albacete,1,1,1.1,1.3
2023-05-20,447,Sáb,Cartagena,Las Palmas,1,4,1.2,2.0
2023-05-20,448,Sáb,Villarreal B,Levante,2,3,1.9,2.6
2023-05-20,449,Sáb,Tenerife,Burgos,2,1,2.1,0.7
2023-05-21,450,Dom,Oviedo,Racing Sant,1,0,0.9,1.4
2023-05-21,451,Dom,Leganés,FC Andorra,1,1,1.7,1.6
2023-05-26,452,Vie,Zaragoza,Tenerife,1,1,2.4,1.0
2023-05-27,453,Sáb,FC Andorra,Villarreal B,4,3,1.2,0.7
2023-05-27,454,Sáb,Burgos,Lugo,0,1,0.8,1.7
2023-05-27,455,Sáb,Málaga,Ibiza,1,1,0.9,0.9
2023-05-27,456,Sáb,Albacete,CD Mirandés,2,1,2.1,0.9
2023-05-27,457,Sáb,Las Palmas,Alavés,0,0,0.4,0.5
2023-05-27,458,Sáb,Levante,Oviedo,2,1,2.5,0.5
2023-05-27,459,Sáb,Granada,Leganés,2,0,1.5,0.3
2023-05-27,460,Sáb,Huesca,Eibar,0,1,1.2,1.4
2023-05-28,461,Dom,Sporting Gijón,Ponferradina,1,4,1.7,1.1
2023-05-28,462,Dom,Racing Sant,Cartagena,3,1,1.9,0.9
2023-06-03,463,Sáb,Eibar,Alavés,1,1,0.7,0.5
2023-06-03,464,Sáb,Albacete,Levante,1,3,1.3,0.7
2023-06-07,465,Mié,Levante,Albacete,3,0,1.2,1.3
2023-06-08,466,Jue,Alavés,Eibar,2,0,1.0,0.7
2023-06-11,467,Dom,Alavés,Levante,0,0,0.3,0.8
2023-06-17,468,Sáb,Levante,Alavés,0,1,1.2,1.8
