,Fecha,match_id,Día,Local,Visitante,goles_local,goles_visitante,xG_local,xG_visitante,posesión_home,posesión_away,home_shots,home_shots_on_target,home_shot_accuracy,away_shots,away_shots_on_target,away_shot_accuracy,home_passes,home_completed_passes,home_passing_accuracy,away_passes,away_completed_passes,away_passing_accuracy
22,2020-09-27,23,Dom,Cádiz,Sevilla,1,3,1.1,2.4,0.25,0.75,12.0,5.0,0.42,14.0,5.0,0.36,246.0,144.0,0.59,756.0,672.0,0.89
23,2020-09-27,24,Dom,Barcelona,Villarreal,4,0,2.6,0.2,0.57,0.43,16.0,8.0,0.5,5.0,1.0,0.2,723.0,634.0,0.88,555.0,458.0,0.83
24,2020-09-29,25,Mar,Real Sociedad,Valencia,0,1,0.5,0.9,0.65,0.35,11.0,3.0,0.27,9.0,5.0,0.56,571.0,458.0,0.8,310.0,212.0,0.68
25,2020-09-29,26,Mar,Getafe,Betis,3,0,0.8,0.4,0.31,0.69,8.0,4.0,0.5,10.0,2.0,0.2,306.0,179.0,0.58,669.0,553.0,0.83
26,2020-09-30,27,Mié,Villarreal,Alavés,3,1,2.3,1.1,0.59,0.41,9.0,4.0,0.44,8.0,3.0,0.38,596.0,490.0,0.82,421.0,315.0,0.75
27,2020-09-30,28,Mié,Huesca,Atlético Madrid,0,0,0.9,1.6,0.37,0.63,9.0,3.0,0.33,16.0,2.0,0.13,395.0,290.0,0.73,682.0,576.0,0.84
28,2020-09-30,29,Mié,Eibar,Elche,0,1,1.2,0.4,0.61,0.39,11.0,4.0,0.36,5.0,2.0,0.4,583.0,455.0,0.78,374.0,251.0,0.67
29,2020-09-30,30,Mié,Real Madrid,Valladolid,1,0,2.3,0.6,0.62,0.38,15.0,5.0,0.33,11.0,5.0,0.45,625.0,529.0,0.85,378.0,285.0,0.75
30,2020-10-01,31,Jue,Sevilla,Levante,1,0,1.1,0.2,0.64,0.36,16.0,2.0,0.13,3.0,1.0,0.33,613.0,527.0,0.86,344.0,255.0,0.74
31,2020-10-01,32,Jue,Athletic Club,Cádiz,0,1,0.6,0.2,0.72,0.28,13.0,4.0,0.31,3.0,1.0,0.33,594.0,470.0,0.79,232.0,138.0,0.59
32,2020-10-01,33,Jue,Celta Vigo,Barcelona,0,3,0.5,0.7,0.44,0.56,10.0,3.0,0.3,7.0,4.0,0.57,461.0,365.0,0.79,591.0,497.0,0.84
33,2020-10-03,34,Sáb,Valladolid,Eibar,1,2,1.1,1.7,0.53,0.47,8.0,2.0,0.25,10.0,4.0,0.4,391.0,264.0,0.68,350.0,219.0,0.63
34,2020-10-03,35,Sáb,Atlético Madrid,Villarreal,0,0,0.6,0.3,0.54,0.46,13.0,0.0,0.0,6.0,2.0,0.33,652.0,541.0,0.83,546.0,456.0,0.84
35,2020-10-03,36,Sáb,Real Sociedad,Getafe,3,0,2.2,0.3,0.54,0.46,10.0,5.0,0.5,5.0,1.0,0.2,435.0,299.0,0.69,377.0,237.0,0.63
36,2020-10-03,37,Sáb,Elche,Huesca,0,0,0.1,1.6,0.51,0.49,2.0,0.0,0.0,18.0,4.0,0.22,545.0,450.0,0.83,514.0,424.0,0.82
37,2020-10-03,38,Sáb,Valencia,Betis,0,2,0.5,2.0,0.47,0.53,5.0,2.0,0.4,17.0,8.0,0.47,445.0,354.0,0.8,508.0,416.0,0.82
38,2020-10-04,39,Dom,Osasuna,Celta Vigo,2,0,1.2,0.5,0.4,0.6,13.0,4.0,0.31,9.0,3.0,0.33,350.0,223.0,0.64,527.0,406.0,0.77
39,2020-10-04,40,Dom,Alavés,Athletic Club,1,0,0.6,0.6,0.41,0.59,8.0,3.0,0.38,8.0,0.0,0.0,341.0,225.0,0.66,493.0,352.0,0.71
40,2020-10-04,41,Dom,Levante,Real Madrid,0,2,0.5,2.2,0.45,0.55,11.0,4.0,0.36,13.0,3.0,0.23,462.0,361.0,0.78,569.0,465.0,0.82
41,2020-10-04,42,Dom,Cádiz,Granada,1,1,1.0,0.6,0.42,0.58,14.0,4.0,0.29,13.0,5.0,0.38,341.0,247.0,0.72,480.0,370.0,0.77
42,2020-10-04,43,Dom,Barcelona,Sevilla,1,1,1.0,1.5,0.55,0.45,12.0,5.0,0.42,13.0,1.0,0.08,683.0,594.0,0.87,567.0,487.0,0.86
43,2020-10-17,44,Sáb,Granada,Sevilla,1,0,1.3,0.6,0.52,0.48,13.0,3.0,0.23,8.0,3.0,0.38,428.0,327.0,0.76,402.0,317.0,0.79
44,2020-10-17,45,Sáb,Celta Vigo,Atlético Madrid,0,2,1.9,1.4,0.51,0.49,15.0,5.0,0.33,9.0,4.0,0.44,512.0,400.0,0.78,487.0,383.0,0.79
45,2020-10-17,46,Sáb,Real Madrid,Cádiz,0,1,1.0,1.6,0.75,0.25,14.0,2.0,0.14,14.0,4.0,0.29,699.0,590.0,0.84,239.0,133.0,0.56
46,2020-10-17,47,Sáb,Getafe,Barcelona,1,0,1.6,0.7,0.28,0.72,8.0,3.0,0.38,7.0,1.0,0.14,256.0,143.0,0.56,651.0,557.0,0.86
47,2020-10-18,48,Dom,Eibar,Osasuna,0,0,0.3,1.0,0.52,0.48,10.0,6.0,0.6,8.0,2.0,0.25,417.0,250.0,0.6,386.0,219.0,0.57
48,2020-10-18,49,Dom,Athletic Club,Levante,2,0,2.3,0.3,0.52,0.48,14.0,4.0,0.29,6.0,1.0,0.17,435.0,335.0,0.77,397.0,298.0,0.75
49,2020-10-18,50,Dom,Villarreal,Valencia,2,1,1.5,0.6,0.62,0.38,15.0,5.0,0.33,11.0,3.0,0.27,628.0,556.0,0.89,387.0,304.0,0.79
50,2020-10-18,51,Dom,Huesca,Valladolid,2,2,1.1,1.0,0.66,0.34,12.0,7.0,0.58,4.0,2.0,0.5,625.0,504.0,0.81,329.0,216.0,0.66
51,2020-10-18,52,Dom,Alavés,Elche,0,2,1.7,0.8,0.47,0.53,13.0,2.0,0.15,7.0,3.0,0.43,445.0,350.0,0.79,502.0,400.0,0.8
52,2020-10-18,53,Dom,Betis,Real Sociedad,0,3,0.4,1.7,0.55,0.45,7.0,1.0,0.14,7.0,4.0,0.57,540.0,413.0,0.76,449.0,311.0,0.69
53,2020-10-23,54,Vie,Elche,Valencia,2,1,0.1,1.6,0.47,0.53,3.0,2.0,0.67,14.0,3.0,0.21,500.0,406.0,0.81,554.0,466.0,0.84
54,2020-10-24,55,Sáb,Barcelona,Real Madrid,1,3,1.8,3.0,0.53,0.47,10.0,4.0,0.4,14.0,8.0,0.57,632.0,548.0,0.87,570.0,493.0,0.86
55,2020-10-24,56,Sáb,Osasuna,Athletic Club,1,0,1.2,0.7,0.39,0.61,6.0,1.0,0.17,13.0,5.0,0.38,363.0,237.0,0.65,569.0,424.0,0.75
56,2020-10-24,57,Sáb,Sevilla,Eibar,0,1,1.7,0.2,0.72,0.28,21.0,3.0,0.14,3.0,1.0,0.33,741.0,613.0,0.83,295.0,201.0,0.68
57,2020-10-24,58,Sáb,Atlético Madrid,Betis,2,0,1.4,1.1,0.4,0.6,13.0,6.0,0.46,12.0,3.0,0.25,412.0,306.0,0.74,610.0,510.0,0.84
58,2020-10-25,59,Dom,Valladolid,Alavés,0,2,0.3,2.5,0.45,0.55,5.0,1.0,0.2,13.0,3.0,0.23,401.0,280.0,0.7,488.0,376.0,0.77
59,2020-10-25,60,Dom,Cádiz,Villarreal,0,0,0.2,0.8,0.25,0.75,5.0,0.0,0.0,7.0,2.0,0.29,265.0,166.0,0.63,799.0,689.0,0.86
60,2020-10-25,61,Dom,Getafe,Granada,0,1,0.9,1.1,0.65,0.35,10.0,1.0,0.1,4.0,1.0,0.25,440.0,285.0,0.65,235.0,106.0,0.45
61,2020-10-25,62,Dom,Real Sociedad,Huesca,4,1,2.5,0.5,0.51,0.49,12.0,5.0,0.42,7.0,4.0,0.57,482.0,384.0,0.8,459.0,351.0,0.76
62,2020-10-26,63,Lun,Levante,Celta Vigo,1,1,1.2,0.8,0.58,0.42,9.0,2.0,0.22,11.0,3.0,0.27,551.0,434.0,0.79,398.0,277.0,0.7
63,2020-10-30,64,Vie,Eibar,Cádiz,0,2,0.5,1.0,0.72,0.28,9.0,3.0,0.33,6.0,4.0,0.67,713.0,561.0,0.79,279.0,127.0,0.46
64,2020-10-31,65,Sáb,Real Madrid,Huesca,4,1,2.3,1.0,0.6,0.4,13.0,6.0,0.46,9.0,2.0,0.22,717.0,628.0,0.88,487.0,407.0,0.84
65,2020-10-31,66,Sáb,Athletic Club,Sevilla,2,1,1.2,1.1,0.47,0.53,16.0,5.0,0.31,7.0,2.0,0.29,426.0,322.0,0.76,473.0,380.0,0.8
66,2020-10-31,67,Sáb,Osasuna,Atlético Madrid,1,3,1.1,2.8,0.45,0.55,8.0,3.0,0.38,9.0,5.0,0.56,495.0,350.0,0.71,596.0,475.0,0.8
67,2020-10-31,68,Sáb,Alavés,Barcelona,1,1,1.2,1.9,0.21,0.79,4.0,3.0,0.75,25.0,8.0,0.32,237.0,151.0,0.64,876.0,775.0,0.88
68,2020-11-01,69,Dom,Betis,Elche,3,1,3.2,0.7,0.59,0.41,16.0,9.0,0.56,4.0,2.0,0.5,693.0,616.0,0.89,477.0,407.0,0.85
69,2020-11-01,70,Dom,Celta Vigo,Real Sociedad,1,4,1.6,2.0,0.46,0.54,8.0,1.0,0.13,9.0,7.0,0.78,434.0,337.0,0.78,517.0,418.0,0.81
70,2020-11-01,71,Dom,Granada,Levante,1,1,0.2,0.9,0.3,0.7,5.0,2.0,0.4,19.0,4.0,0.21,231.0,143.0,0.62,541.0,441.0,0.82
71,2020-11-01,72,Dom,Valencia,Getafe,2,2,1.4,2.4,0.38,0.62,8.0,4.0,0.5,16.0,5.0,0.31,309.0,200.0,0.65,498.0,368.0,0.74
72,2020-11-02,73,Lun,Villarreal,Valladolid,2,0,1.8,0.7,0.59,0.41,11.0,5.0,0.45,11.0,1.0,0.09,578.0,480.0,0.83,395.0,286.0,0.72
73,2020-11-06,74,Vie,Elche,Celta Vigo,1,1,1.5,2.1,0.51,0.49,7.0,0.0,0.0,14.0,6.0,0.43,521.0,426.0,0.82,496.0,409.0,0.82
74,2020-11-07,75,Sáb,Huesca,Eibar,1,1,2.2,0.9,0.59,0.41,14.0,5.0,0.36,8.0,3.0,0.38,548.0,414.0,0.76,388.0,271.0,0.7
75,2020-11-07,76,Sáb,Barcelona,Betis,5,2,3.4,1.1,0.59,0.41,16.0,7.0,0.44,12.0,6.0,0.5,647.0,566.0,0.87,449.0,364.0,0.81
76,2020-11-07,77,Sáb,Sevilla,Osasuna,1,0,1.1,0.7,0.66,0.34,8.0,0.0,0.0,10.0,2.0,0.2,603.0,496.0,0.82,307.0,216.0,0.7
77,2020-11-07,78,Sáb,Atlético Madrid,Cádiz,4,0,2.1,0.4,0.67,0.33,17.0,7.0,0.41,10.0,3.0,0.3,788.0,715.0,0.91,392.0,281.0,0.72
78,2020-11-08,79,Dom,Getafe,Villarreal,1,3,0.7,2.3,0.46,0.54,13.0,4.0,0.31,9.0,5.0,0.56,427.0,299.0,0.7,508.0,384.0,0.76
79,2020-11-08,80,Dom,Real Sociedad,Granada,2,0,3.4,0.8,0.72,0.28,20.0,7.0,0.35,1.0,0.0,0.0,661.0,554.0,0.84,256.0,160.0,0.63
80,2020-11-08,81,Dom,Valladolid,Athletic Club,2,1,2.1,1.7,0.3,0.7,6.0,3.0,0.5,16.0,1.0,0.06,240.0,157.0,0.65,551.0,439.0,0.8
81,2020-11-08,82,Dom,Levante,Alavés,1,1,2.1,0.8,0.71,0.29,17.0,5.0,0.29,6.0,2.0,0.33,599.0,479.0,0.8,240.0,157.0,0.65
82,2020-11-08,83,Dom,Valencia,Real Madrid,4,1,2.5,1.3,0.35,0.65,4.0,1.0,0.25,16.0,6.0,0.38,341.0,262.0,0.77,623.0,533.0,0.86
83,2020-11-20,84,Vie,Osasuna,Huesca,1,1,1.0,0.7,0.55,0.45,18.0,7.0,0.39,6.0,5.0,0.83,549.0,400.0,0.73,451.0,310.0,0.69
84,2020-11-21,85,Sáb,Levante,Elche,1,1,0.7,0.6,0.44,0.56,13.0,5.0,0.38,11.0,5.0,0.45,414.0,334.0,0.81,527.0,437.0,0.83
85,2020-11-21,86,Sáb,Villarreal,Real Madrid,1,1,1.7,0.6,0.47,0.53,12.0,0.0,0.0,6.0,1.0,0.17,549.0,469.0,0.85,627.0,544.0,0.87
86,2020-11-21,87,Sáb,Sevilla,Celta Vigo,4,2,2.6,2.1,0.57,0.43,15.0,10.0,0.67,10.0,7.0,0.7,559.0,462.0,0.83,417.0,321.0,0.77
87,2020-11-21,88,Sáb,Atlético Madrid,Barcelona,1,0,0.5,0.9,0.46,0.54,9.0,2.0,0.22,13.0,4.0,0.31,560.0,466.0,0.83,651.0,568.0,0.87
88,2020-11-22,89,Dom,Eibar,Getafe,0,0,1.3,0.4,0.51,0.49,14.0,4.0,0.29,8.0,3.0,0.38,356.0,205.0,0.58,345.0,184.0,0.53
89,2020-11-22,90,Dom,Cádiz,Real Sociedad,0,1,0.1,1.2,0.33,0.67,2.0,0.0,0.0,14.0,3.0,0.21,289.0,177.0,0.61,577.0,469.0,0.81
90,2020-11-22,91,Dom,Granada,Valladolid,1,3,1.5,1.3,0.6,0.4,16.0,6.0,0.38,9.0,3.0,0.33,467.0,341.0,0.73,312.0,197.0,0.63
91,2020-11-22,92,Dom,Alavés,Valencia,2,2,1.7,1.9,0.34,0.66,12.0,2.0,0.17,13.0,5.0,0.38,280.0,185.0,0.66,537.0,445.0,0.83
92,2020-11-23,93,Lun,Athletic Club,Betis,4,0,2.5,0.4,0.41,0.59,14.0,9.0,0.64,7.0,1.0,0.14,393.0,293.0,0.75,568.0,468.0,0.82
93,2020-11-27,94,Vie,Valladolid,Levante,1,1,1.6,1.1,0.36,0.64,10.0,4.0,0.4,9.0,2.0,0.22,298.0,191.0,0.64,528.0,409.0,0.77
94,2020-11-28,95,Sáb,Elche,Cádiz,1,1,0.1,0.5,0.47,0.53,4.0,3.0,0.75,6.0,2.0,0.33,422.0,342.0,0.81,470.0,374.0,0.8
95,2020-11-28,96,Sáb,Valencia,Atlético Madrid,0,1,0.2,0.9,0.34,0.66,5.0,2.0,0.4,14.0,5.0,0.36,356.0,259.0,0.73,696.0,581.0,0.83
96,2020-11-28,97,Sáb,Huesca,Sevilla,0,1,0.2,1.8,0.33,0.67,5.0,1.0,0.2,16.0,4.0,0.25,305.0,208.0,0.68,623.0,516.0,0.83
97,2020-11-28,98,Sáb,Real Madrid,Alavés,1,2,1.7,2.2,0.67,0.33,20.0,8.0,0.4,10.0,5.0,0.5,631.0,529.0,0.84,306.0,231.0,0.75
98,2020-11-29,99,Dom,Barcelona,Osasuna,4,0,3.7,1.5,0.71,0.29,20.0,10.0,0.5,10.0,5.0,0.5,852.0,761.0,0.89,344.0,256.0,0.74
99,2020-11-29,100,Dom,Getafe,Athletic Club,1,1,0.5,0.3,0.51,0.49,11.0,3.0,0.27,5.0,2.0,0.4,378.0,240.0,0.63,356.0,217.0,0.61
100,2020-11-29,101,Dom,Celta Vigo,Granada,3,1,4.2,1.6,0.67,0.33,17.0,7.0,0.41,9.0,2.0,0.22,644.0,534.0,0.83,320.0,218.0,0.68
101,2020-11-29,102,Dom,Real Sociedad,Villarreal,1,1,1.7,1.2,0.55,0.45,7.0,3.0,0.43,9.0,1.0,0.11,515.0,401.0,0.78,427.0,313.0,0.73
102,2020-11-30,103,Lun,Betis,Eibar,0,2,0.7,2.9,0.63,0.37,7.0,3.0,0.43,9.0,4.0,0.44,581.0,427.0,0.73,344.0,192.0,0.56
103,2020-12-04,104,Vie,Athletic Club,Celta Vigo,0,2,0.5,1.2,0.51,0.49,10.0,0.0,0.0,6.0,4.0,0.67,526.0,406.0,0.77,513.0,384.0,0.75
104,2020-12-05,105,Sáb,Levante,Getafe,3,0,2.2,0.5,0.68,0.32,12.0,8.0,0.67,9.0,0.0,0.0,602.0,501.0,0.83,287.0,178.0,0.62
105,2020-12-05,106,Sáb,Sevilla,Real Madrid,0,1,0.7,1.5,0.63,0.37,12.0,2.0,0.17,10.0,2.0,0.2,680.0,590.0,0.87,403.0,313.0,0.78
106,2020-12-05,107,Sáb,Atlético Madrid,Valladolid,2,0,1.2,0.7,0.54,0.46,14.0,4.0,0.29,13.0,3.0,0.23,585.0,473.0,0.81,505.0,397.0,0.79
107,2020-12-05,108,Sáb,Cádiz,Barcelona,2,1,2.5,1.5,0.18,0.82,7.0,3.0,0.43,21.0,8.0,0.38,204.0,116.0,0.57,921.0,802.0,0.87
108,2020-12-06,109,Dom,Granada,Huesca,3,3,1.5,1.5,0.48,0.52,15.0,6.0,0.4,16.0,7.0,0.44,444.0,324.0,0.73,482.0,387.0,0.8
109,2020-12-06,110,Dom,Osasuna,Betis,0,2,0.4,1.4,0.48,0.52,10.0,0.0,0.0,12.0,5.0,0.42,438.0,298.0,0.68,469.0,336.0,0.72
110,2020-12-06,111,Dom,Villarreal,Elche,0,0,0.6,0.1,0.57,0.43,12.0,3.0,0.25,3.0,0.0,0.0,576.0,501.0,0.87,440.0,351.0,0.8
111,2020-12-06,112,Dom,Alavés,Real Sociedad,0,0,0.3,1.4,0.32,0.68,5.0,1.0,0.2,13.0,4.0,0.31,290.0,192.0,0.66,606.0,485.0,0.8
112,2020-12-07,113,Lun,Eibar,Valencia,0,0,1.3,0.5,0.63,0.37,19.0,3.0,0.16,6.0,4.0,0.67,524.0,387.0,0.74,313.0,154.0,0.49
113,2020-12-11,114,Vie,Valladolid,Osasuna,3,2,2.0,1.9,0.48,0.52,10.0,5.0,0.5,13.0,6.0,0.46,410.0,288.0,0.7,450.0,304.0,0.68
114,2020-12-12,115,Sáb,Valencia,Athletic Club,2,2,1.5,1.9,0.41,0.59,10.0,1.0,0.1,12.0,4.0,0.33,333.0,226.0,0.68,484.0,358.0,0.74
115,2020-12-12,116,Sáb,Getafe,Sevilla,0,1,0.5,0.5,0.26,0.74,8.0,1.0,0.13,8.0,0.0,0.0,235.0,153.0,0.65,680.0,595.0,0.88
116,2020-12-12,117,Sáb,Huesca,Alavés,1,0,0.4,0.2,0.66,0.34,11.0,3.0,0.27,3.0,1.0,0.33,574.0,470.0,0.82,297.0,191.0,0.64
117,2020-12-12,118,Sáb,Real Madrid,Atlético Madrid,2,0,0.9,0.7,0.56,0.44,11.0,3.0,0.27,5.0,1.0,0.2,699.0,625.0,0.89,550.0,459.0,0.83
118,2020-12-13,119,Dom,Real Sociedad,Eibar,1,1,1.2,1.7,0.49,0.51,8.0,2.0,0.25,16.0,4.0,0.25,390.0,254.0,0.65,406.0,274.0,0.67
119,2020-12-13,120,Dom,Betis,Villarreal,1,1,0.6,1.2,0.46,0.54,11.0,5.0,0.45,7.0,2.0,0.29,479.0,392.0,0.82,552.0,452.0,0.82
120,2020-12-13,121,Dom,Elche,Granada,0,1,0.6,1.6,0.67,0.33,9.0,1.0,0.11,13.0,5.0,0.38,578.0,480.0,0.83,286.0,199.0,0.7
121,2020-12-13,122,Dom,Barcelona,Levante,1,0,2.1,1.0,0.63,0.37,24.0,13.0,0.54,6.0,3.0,0.5,714.0,627.0,0.88,413.0,326.0,0.79
122,2020-12-14,123,Lun,Celta Vigo,Cádiz,4,0,1.5,0.6,0.61,0.39,6.0,3.0,0.5,12.0,2.0,0.17,593.0,494.0,0.83,385.0,283.0,0.74
123,2020-12-15,124,Mar,Real Madrid,Athletic Club,3,1,2.2,0.8,0.68,0.32,18.0,5.0,0.28,10.0,4.0,0.4,708.0,631.0,0.89,332.0,250.0,0.75
124,2020-12-16,125,Mié,Barcelona,Real Sociedad,2,1,2.5,1.8,0.53,0.47,14.0,4.0,0.29,12.0,5.0,0.42,537.0,442.0,0.82,467.0,377.0,0.81
125,2020-12-18,126,Vie,Athletic Club,Huesca,2,0,1.4,0.2,0.54,0.46,9.0,2.0,0.22,6.0,1.0,0.17,529.0,447.0,0.84,445.0,350.0,0.79
126,2020-12-19,127,Sáb,Atlético Madrid,Elche,3,1,2.2,0.6,0.48,0.52,11.0,5.0,0.45,8.0,3.0,0.38,534.0,464.0,0.87,570.0,508.0,0.89
127,2020-12-19,128,Sáb,Barcelona,Valencia,2,2,2.3,1.6,0.72,0.28,24.0,8.0,0.33,11.0,4.0,0.36,758.0,663.0,0.87,291.0,215.0,0.74
128,2020-12-19,129,Sáb,Osasuna,Villarreal,1,3,1.0,2.3,0.33,0.67,5.0,0.0,0.0,13.0,6.0,0.46,313.0,219.0,0.7,650.0,554.0,0.85
129,2020-12-19,130,Sáb,Levante,Real Sociedad,2,1,1.8,1.8,0.45,0.55,13.0,5.0,0.38,15.0,5.0,0.33,371.0,285.0,0.77,458.0,363.0,0.79
130,2020-12-19,131,Sáb,Sevilla,Valladolid,1,1,1.7,1.0,0.59,0.41,13.0,2.0,0.15,12.0,5.0,0.42,572.0,470.0,0.82,400.0,287.0,0.72
131,2020-12-20,132,Dom,Celta Vigo,Alavés,2,0,1.6,0.7,0.54,0.46,11.0,3.0,0.27,8.0,2.0,0.25,550.0,430.0,0.78,467.0,340.0,0.73
132,2020-12-20,133,Dom,Granada,Betis,2,0,1.4,0.8,0.31,0.69,7.0,2.0,0.29,14.0,1.0,0.07,257.0,149.0,0.58,567.0,440.0,0.78
133,2020-12-20,134,Dom,Cádiz,Getafe,0,2,0.4,1.0,0.61,0.39,8.0,1.0,0.13,6.0,4.0,0.67,519.0,417.0,0.8,337.0,224.0,0.66
134,2020-12-20,135,Dom,Eibar,Real Madrid,1,3,0.7,2.2,0.34,0.66,10.0,3.0,0.3,11.0,4.0,0.36,357.0,240.0,0.67,693.0,572.0,0.83
135,2020-12-22,136,Mar,Valencia,Sevilla,0,1,0.6,1.8,0.3,0.7,10.0,4.0,0.4,19.0,3.0,0.16,278.0,190.0,0.68,637.0,528.0,0.83
136,2020-12-22,137,Mar,Elche,Osasuna,2,2,1.2,1.6,0.65,0.35,7.0,2.0,0.29,15.0,6.0,0.4,673.0,565.0,0.84,362.0,255.0,0.7
137,2020-12-22,138,Mar,Huesca,Levante,1,1,1.4,0.7,0.53,0.47,10.0,1.0,0.1,9.0,1.0,0.11,487.0,383.0,0.79,425.0,324.0,0.76
138,2020-12-22,139,Mar,Real Sociedad,Atlético Madrid,0,2,0.3,0.5,0.6,0.4,6.0,1.0,0.17,8.0,3.0,0.38,551.0,436.0,0.79,365.0,274.0,0.75
139,2020-12-22,140,Mar,Valladolid,Barcelona,0,3,0.8,3.0,0.39,0.61,12.0,5.0,0.42,21.0,10.0,0.48,463.0,381.0,0.82,710.0,637.0,0.9
140,2020-12-22,141,Mar,Villarreal,Athletic Club,1,1,1.4,0.8,0.65,0.35,17.0,6.0,0.35,9.0,3.0,0.33,646.0,535.0,0.83,346.0,241.0,0.7
141,2020-12-23,142,Mié,Getafe,Celta Vigo,1,1,0.3,0.8,0.39,0.61,6.0,3.0,0.5,1.0,0.0,0.0,348.0,240.0,0.69,551.0,413.0,0.75
142,2020-12-23,143,Mié,Real Madrid,Granada,2,0,1.8,0.8,0.66,0.34,23.0,6.0,0.26,10.0,1.0,0.1,641.0,539.0,0.84,325.0,221.0,0.68
143,2020-12-23,144,Mié,Alavés,Eibar,2,1,1.9,1.0,0.44,0.56,13.0,3.0,0.23,8.0,4.0,0.5,371.0,226.0,0.61,466.0,323.0,0.69
